new_or_ren,senior_or_non_senior,Avg_Elec_Dev,surv_,Est_Ann_MMBtu,Est_Ann_Kwh,Yrs_in_Un,Ppl_in_Un,Ann_Income,Under_5,five_to_9,ten_to_19,tweenty_to_29,thirty_to_59,sixty_and_over,W_more_comf,W_same,W_less_comf,S_more_comf,S_same,S_less_comf,U_more_affor,U_same,U_less_affor,H_more_affor,H_same,H_less_affor,more_sat,same,less_sat,Affor_qual,Sat_qual,S_below_68,S_68-72,S_72-75,S_above_75,W_below_68,W_68-72,W_72-75,W_above_75,fall_window,winter_window,spring_window,summer_window,space_heater_comfort,fan_comfort,dry_pref,medium_pref,humid_pref,short_showers,medium_showers,long_showers,yes_dishwasher,no_hand-wash all,combination_wash,yes_wd,hang_dry_most_clothes_wd,not_in_unit_wd,low_wcomf,medium_wc,high_wc,low_sc,medium_sc,high_sc,low_comfort_sw_qual,Edu_on_systems,Edu_qual,never_noise_dist,sometimes_noise_dist,frequently_noise_dist,noise_elaborate_qual,HERS,PoC,CA,CV,NoB,H_type,foundat,HP_fuel,HP_HSPF,HP_SEER,WH_type,WH_fuel,WH_EF,WH_size,D_leak,V_type,V_exhaust,V_supply,V_balanced,V_air_cycler,P_heat,P_cool,C_R,S_attic,S_attic_R,AG_R-value,F_wall,S,S_edge_R,S_under_R,W_U,W_SHGC,IH_ACH,IC_ACH,IH_CFM,IC_CFM,I_method,Int_light,Ext_light,Ref,DW_EF,RO_fuel,D_fuel,D_EF,CF,est_H,est_C,est_HW,est_L/A,est_P,est_total,Avg_Elec_Un_kWh
0,0,700,5,25.3,7415,1,1,14000,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,3,5,0,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,55,2,1191,9528,2,5,1,1,2,3,2,2,2.4,2,10,4,0,0,0,35,1,1,4,0,0,2,0,1,2,1,2,1,0,0,1,1,1,3,2,3,0.76,2,2,3.1,0,4.3,2.6,4.1,14.3,0,25.3,801
0,0,700,6,27.6,8089,1.5,4,30000,0,0,1,0,2,1,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,7,0,1,0,0,0,1,0,0,1,0,0,0,1,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,54,2,1567,12536,3,5,1,1,2,3,2,2,2.4,2,18,4,0,0,0,46,1,1,4,0,0,2,0,1,2,1,2,1,0,0,4,4,1,3,2,3,0.76,2,2,3.1,0,3.5,2.9,4.7,16.6,0,27.6,830
0,0,700,7,25.4,7444,0.67,1,1251,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,15,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,55,2,1191,9528,2,5,1,1,2,3,2,2,2.4,2,10,4,0,0,0,35,1,1,4,0,0,2,0,1,2,1,2,1,0,0,2,2,1,3,2,3,0.76,2,2,3.1,0,4.4,2.6,4.1,14.3,0,25.4,492
0,0,700,8,25.2,7385,1.58,3,14400,1,0,0,2,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,15,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,4,1,0,0,0,57,2,1114,8912,2,5,1,1,2,3,2,2,2.4,2,13,4,0,0,0,35,1,1,4,0,0,2,0,1,2,1,2,1,0,0,3,3,1,3,2,3,0.76,2,2,3.1,0,4.4,2.8,4.1,13.9,0,25.2,431
0,0,700,9,25.2,7385,1.5,2,2794.33,0,0,0,0,1,1,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,3,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,57,2,1114,8912,2,5,1,1,2,3,2,2,2.4,2,21,4,0,0,0,34,1,1,4,0,0,2,0,1,2,1,2,1,0,0,2,2,1,3,2,3,0.76,2,2,3.1,0,4.5,2.7,4.1,13.9,0,25.2,776
0,0,700,10,27.4,8030,2,3,0,0,0,2,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,15,9,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,1,1,1,0,0,0,54,2,1567,12536,3,5,1,1,2,3,2,2,2.4,2,27,4,0,0,0,46,1,1,4,0,0,2,0,1,2,1,2,1,0,0,2,2,1,3,2,3,0.76,2,2,3.1,0,3.2,2.9,4.7,16.6,0,27.4,972
0,0,700,11,25.1,7356,1.5,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,57,2,1114,8912,2,5,1,1,2,3,2,2,2.4,2,17,4,0,0,0,34,1,1,4,0,0,2,0,1,2,1,2,1,0,0,1,1,1,3,2,3,0.76,2,2,3.1,0,4.4,2.7,4.1,13.9,0,25.1,515
0,0,700,12,25.1,7356,1.5,1,8400,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,8,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,3,1,0,0,0,57,2,1114,8912,2,5,1,1,2,3,2,2,2.4,2,17,4,0,0,0,35,1,1,4,0,0,2,0,1,2,1,2,1,0,0,2,2,1,3,2,3,0.76,2,2,3.1,0,4.3,2.8,4.1,13.9,0,25.1,515
0,0,700,14,25.4,7444,1.5,1,29639,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,7,1,0,0,0,55,2,1191,9528,2,5,1,1,2,3,2,2,2.4,2,11,4,0,0,0,35,1,1,4,0,0,2,0,1,2,1,2,1,0,0,3,3,1,3,2,3,0.76,2,2,3.1,0,4.4,2.6,4.1,14.3,0,25.4,551
0,0,700,15,25.2,7385,2,2,24263,0,0,0,0,0,2,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,6,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,7,1,0,0,0,57,2,1114,8912,2,5,1,1,2,3,2,2,2.4,2,16,4,0,0,0,34,1,1,4,0,0,2,0,1,2,1,2,1,0,0,3,3,1,3,2,3,0.76,2,2,3.1,0,4.4,2.7,4.1,13.9,0,25.2,1042
0,0,700,16,25.1,7356,1.5,1,10800,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,7,1,0,0,0,57,2,1114,8912,2,5,1,1,2,3,2,2,2.4,2,18,4,0,0,0,35,1,1,4,0,0,2,0,1,2,1,2,1,0,0,1,1,1,3,2,3,0.76,2,2,3.1,0,4.3,2.8,4.1,13.9,0,25.1,489
0,1,230,3,44.2,12954,3.25,1,18,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,83,2,931,8928,2,2,2,1,2,3,1,1,0.59,2,29.8,2,0,83,0,0,1,1,0,0,0,2,0,0,0,0,2,2,1,1,0,0,1,3,0,1,0.76,2,2,2.67,0,9.8,2.9,16.2,15.3,0,44.2,121
0,1,230,1,45.4,13305,0.58,3,7000,1,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,5,0,1,0,0,0,1,0,0,1,1,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,3,82,2,1013,9725,2,2,2,1,2,3,1,1,0.59,2,31.4,2,0,83,0,0,1,1,4,0,0,2,0,0,0,0,2,2,1,1,0,0,1,3,0,1,0.76,2,2,2.67,0,11.2,2.9,15.7,15.7,0,45.4,203
0,1,230,2,41,12016,3.25,1,900,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,85,2,745,7152,1,1,2,1,2,3,1,1,0.59,2,23,2,0,83,0,0,1,1,4,0,0,2,0,0,0,0,3,1,1,1,0,0,1,3,0,1,0.76,2,2,2.67,0,10.7,2.2,14.6,13.4,0,41,195
0,0,456,7,21.8,6389,0.5,0,7140,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,71,2,662,6951,1,1,1,1,2,3,1,2,0.93,2,0,0,0,0,0,0,1,1,0,0,0,2,0,1,1,0,2,1,1,1,0,0,1,3,0,1,0.69,2,2,3.01,0,2.1,1.5,7.2,10.9,0,21.8,438
0,0,456,13,28.9,8470,3,1,8512,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,74,2,950,9975,2,1,1,1,2,3,1,2,0.93,2,0,0,0,0,0,0,1,1,0,0,0,2,0,1,1,0,2,1,1,1,0,0,1,3,0,1,0.69,2,2,3.01,0,3.6,2.9,9.2,13.2,0,28.9,1047
0,0,456,14,28.9,8470,0.333,1,19464,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,3,1,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,75,2,954,10017,2,1,1,1,2,3,1,2,0.93,2,0,0,0,0,0,0,1,1,0,0,0,2,0,1,1,0,2,1,1,1,0,0,1,3,0,1,0.69,2,2,3.01,0,3.4,3,9.2,13.2,0,28.9,328
0,0,456,16,21.9,6418,1,1,1000,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,17,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,72,2,662,6951,1,1,1,1,2,3,1,2,0.93,2,0,0,0,0,0,0,1,1,0,0,0,2,0,1,1,0,2,1,1,1,0,0,1,3,0,1,0.69,2,2,3.01,0,2.2,1.5,7.2,10.9,0,21.9,467
0,0,456,3,28.4,8323,0.417,2,0,0,0,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,1,1,0,0,0,75,2,918,9639,2,1,1,1,2,3,1,2,0.93,2,0,0,0,0,0,0,1,1,0,0,0,2,0,1,1,0,2,1,1,1,0,0,1,3,0,1,0.69,2,2,3.01,0,3.2,2.9,9.2,13.1,0,28.4,582
0,0,456,5,28.9,8470,3,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,75,2,954,10017,2,1,1,1,2,3,1,2,0.93,2,0,0,0,0,0,0,1,1,0,0,0,2,0,1,1,0,2,1,1,1,0,0,1,3,0,1,0.69,2,2,3.01,0,3.4,3,9.2,13.2,0,28.9,403
0,0,456,10,28.2,8265,1.5,1,915,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,73,2,950,9025,2,1,2,1,2,3,1,2,0.93,2,0,0,0,0,0,0,1,1,0,0,0,2,0,0,0,0,2,1,1,1,0,0,1,3,0,1,0.69,2,2,3.01,0,2.9,2.9,9.2,13.2,0,28.2,337
0,0,456,2,21.8,6389,2.5,1,1200,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,70,2,720,6840,1,1,2,1,2,3,1,2,0.93,2,0,0,0,0,0,0,1,1,0,0,0,2,0,0,0,0,2,1,1,1,0,0,1,3,0,1,0.69,2,2,3.01,0,1.8,1.6,7.2,11.2,0,21.8,340
0,0,456,6,21.7,6360,1.583,1,1286,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,70,2,676,6422,1,1,2,1,2,3,1,2,0.93,2,0,0,0,0,0,0,1,1,0,0,0,2,0,0,0,0,2,1,1,1,0,0,1,3,0,1,0.69,2,2,3.01,0,2,1.5,7.2,11,0,21.7,376
0,0,456,11,21.7,6360,2,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,9,14,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,2,0,0,1,0,0,0,70,2,676,6422,1,1,2,1,2,3,1,2,0.93,2,0,0,0,0,0,0,1,1,0,0,0,2,0,0,0,0,2,1,1,1,0,0,1,3,0,1,0.69,2,2,3.01,0,2,1.5,7.2,11,0,21.7,584
0,0,456,8,27.8,8147,2,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,75,2,918,8721,2,1,2,1,2,3,1,2,0.93,2,0,0,0,0,0,0,1,1,0,0,0,2,0,0,0,0,2,1,1,1,0,0,1,3,0,1,0.69,2,2,3.01,0,2.6,2.9,9.2,13.1,0,27.8,455
0,0,456,20,22.4,6565,3,1,648,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,5,7,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,2,70,2,680,6460,1,2,2,1,2,3,1,2,0.93,2,0,0,0,0,0,0,1,1,0,0,0,2,0,0,0,0,2,1,1,1,0,0,1,3,0,1,0.69,2,2,3.01,0,2.3,1.5,7.2,11.3,0,22.4,195
0,0,456,17,22.1,6477,1,1,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,1,0,0,1,1,0,0,0,17,0,0,0,1,0,0,0,1,1,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,68,2,680,5440,1,2,2,1,2,3,1,2,0.93,2,0,0,0,0,0,0,1,1,4,0,0,2,0,0,0,0,2,1,1,1,0,0,1,3,0,1,0.69,2,2,3.01,0,2.3,1.6,7.2,11,0,22.1,399
0,0,456,1,29,8499,2,1,10788,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,9,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,74,2,954,7632,2,1,2,1,2,3,1,2,0.93,2,0,0,0,0,0,0,1,1,4,0,0,2,0,0,0,0,2,1,1,1,0,0,1,3,0,1,0.69,2,2,3.01,0,2.9,3.1,9.7,13.2,0,29,355
0,0,456,19,23,6741,2.083,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,9,18,0,0,0,1,0,1,0,0,1,1,1,1,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,1,0,0,1,0,2,0,0,1,0,0,0,70,2,680,5440,1,2,2,1,2,3,1,2,0.93,2,0,0,0,0,0,0,1,1,4,0,0,2,0,0,0,0,2,1,1,1,0,0,1,3,0,1,0.69,2,2,3.01,0,2.2,1.7,8.2,11,0,23,508
0,0,456,12,28.4,8323,2.5,1,9600,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,9,7,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,74,2,920,7360,2,1,2,1,2,3,1,2,0.93,2,0,0,0,0,0,0,1,1,4,0,0,2,0,0,0,0,2,1,1,1,0,0,1,3,0,1,0.69,2,2,3.01,0,2.9,3.2,9.2,13.1,0,28.4,547
0,0,456,4,21.9,6418,2.5,1,12120,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,70,2,676,5408,1,1,2,1,2,3,1,2,0.93,2,0,0,0,0,0,0,1,1,4,0,0,2,0,0,0,0,2,1,1,1,0,0,1,3,0,1,0.69,2,2,3.01,0,2,1.6,7.2,11,0,21.9,533
0,0,456,9,21.9,6418,1.25,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,15,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,69,2,676,5408,1,1,2,1,2,3,1,2,0.93,2,0,0,0,0,0,0,1,1,4,0,0,2,0,0,0,0,2,1,1,1,0,0,1,3,0,1,0.69,2,2,3.01,0,2.1,1.6,7.2,11,0,21.9,407
0,0,456,18,22.5,6594,2,1,17500,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,14,5,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,71,2,662,5296,1,2,2,1,2,3,1,2,0.93,2,0,0,0,0,0,0,1,1,4,0,0,2,0,0,0,0,2,1,1,1,0,0,1,3,0,1,0.69,2,2,3.01,0,1.9,1.6,8.2,10.9,0,22.5,640
0,0,456,15,22.5,6594,2,1,12072,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,5,2,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,1,1,0,0,0,69,2,680,5440,1,2,2,1,2,3,1,2,0.93,2,0,0,0,0,0,0,1,1,4,0,0,2,0,0,0,0,2,1,1,1,0,0,1,3,0,1,0.69,2,2,3.01,0,2.3,1.6,7.2,11.3,0,22.5,375
1,1,500,2,24,7034,2,2,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,66,2,820,6560,2,2,2,1,2,3,2,2,2.35,2,30.5,0,0,0,0,0,1,1,0,0,0,2,0,1,1,0,2,1,3,3,0,0,1,3,0,1,0.71,2,2,3.01,0,5,2.4,4,12.6,0,24,444
1,1,500,3,26.4,7737,3,1,8880,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,6,5,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,2,63,2,935,7480,3,2,1,1,2,3,2,2,2.35,2,34.8,0,0,0,0,0,1,1,0,0,0,2,0,1,1,0,2,1,3,3,0,0,1,3,0,1,0.71,2,2,3.01,0,5.8,1.9,4.6,14.1,0,26.4,614
1,1,500,9,23.9,7004,4,2,0,0,0,0,0,0,2,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,5,0,0,1,0,0,1,0,0,1,1,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,65,2,820,6560,2,2,1,1,2,3,2,2,2.35,2,30.5,0,0,0,0,0,1,1,4,0,0,2,0,0,0,0,2,1,3,3,0,0,1,3,0,1,0.71,2,2,3.01,0,4.9,2.4,4,12.6,0,23.9,518
1,1,500,10,22.6,6623,35,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,5,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,61,2,820,6560,2,2,2,1,2,3,2,2,2.35,2,30.5,0,0,0,0,0,1,1,0,0,0,2,0,1,1,0,2,1,3,3,0,0,1,3,0,1,0.71,2,2,3.01,0,4.1,1.9,4,12.6,0,22.6,252
1,0,420,1,25,7327,2.083,1,8700,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,9,5,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,6,73,2,697,5576,1,2,1,1,2,3,1,2,0.93,1,0,1,100,0,0,0,1,1,0,0,0,0,0,1,0,0,1,1,1,1,0,0,1,3,2,1,0.82,2,2,3.01,133,4.3,1.7,8.1,11,0,25,296
1,0,420,2,22.7,6653,0.25,1,13116,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,7,70,2,704,5632,1,1,2,1,2,3,1,2,0.93,1,0,1,100,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,3,2,1,0.82,2,2,3.01,133,2.7,1.8,7.2,11,0,22.7,374
1,0,420,3,25.1,7356,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,74,2,718,5744,1,2,2,1,2,3,1,2,0.93,1,0,1,100,0,0,0,1,1,4,0,0,0,0,0,0,0,1,1,1,1,0,0,1,3,2,1,0.82,2,2,3.01,133,4.7,2.1,7.2,11.1,0,25.1,417
1,0,420,5,22.7,6653,0.25,1,1100,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,70,2,704,5632,1,1,2,1,2,3,1,2,0.93,1,0,1,100,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,3,2,1,0.82,2,2,3.01,133,2.7,1.8,7.2,11,0,22.7,425
1,0,420,6,26.6,7796,8,1,11352,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,76,2,710,5680,1,2,1,1,2,3,1,2,0.93,1,0,1,100,0,0,0,1,1,0,0,0,0,0,1,0,0,1,1,1,1,0,0,1,3,2,1,0.82,2,2,3.01,133,5.8,1.6,8.1,11,0,26.6,525
1,0,420,7,23.5,6887,5,1,12000,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,2,70,2,704,5632,1,1,2,1,2,3,1,2,0.93,1,0,1,100,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,3,2,1,0.82,2,2,3.01,133,2.8,1.6,8.1,11,0,23.5,422
