new_or_ren,senior_or_non_senior,Avg_Elec_Dev,surv_,Est_Ann_MMBtu,Est_Ann_Kwh,Yrs_in_Un,Ppl_in_Un,Ann_Income,Under_5,five_to_9,ten_to_19,tweenty_to_29,thirty_to_59,sixty_and_over,W_more_comf,W_same,W_less_comf,S_more_comf,S_same,S_less_comf,U_more_affor,U_same,U_less_affor,H_more_affor,H_same,H_less_affor,more_sat,same,less_sat,Affor_qual,Sat_qual,S_below_68,S_68-72,S_72-75,S_above_75,W_below_68,W_68-72,W_72-75,W_above_75,fall_window,winter_window,spring_window,summer_window,space_heater_comfort,fan_comfort,dry_pref,medium_pref,humid_pref,short_showers,medium_showers,long_showers,yes_dishwasher,no_hand-wash all,combination_wash,yes_wd,hang_dry_most_clothes_wd,not_in_unit_wd,low_wcomf,medium_wc,high_wc,low_sc,medium_sc,high_sc,low_comfort_sw_qual,Edu_on_systems,Edu_qual,never_noise_dist,sometimes_noise_dist,frequently_noise_dist,noise_elaborate_qual,HERS,PoC,CA,CV,NoB,H_type,foundat,HP_fuel,HP_HSPF,HP_SEER,WH_type,WH_fuel,WH_EF,WH_size,D_leak,V_type,V_exhaust,V_supply,V_balanced,V_air_cycler,P_heat,P_cool,C_R,S_attic,S_attic_R,AG_R-value,F_wall,S,S_edge_R,S_under_R,W_U,W_SHGC,IH_ACH,IC_ACH,IH_CFM,IC_CFM,I_method,Int_light,Ext_light,Ref,DW_EF,RO_fuel,D_fuel,D_EF,CF,est_H,est_C,est_HW,est_L/A,est_P,est_total,Avg_Elec_Un_kWh
1,0,420,8,22.6,6623,2,1,9480,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,9,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,69,2,704,5632,1,1,2,1,2,3,1,2,0.93,1,0,1,100,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,3,2,1,0.82,2,2,3.01,133,2.7,1.7,7.2,11,0,22.6,384
1,0,504,1,31.1,9114,11,1,8892,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,2,5,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,1,1,0,0,0,91,2,624,4992,1,2,1,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,2,0,1,0,0,2,2,1,1,0,0,1,1,0,5,0.46,1,1,2.67,0,5.9,1.7,7.8,15.7,0,31.1,520
1,0,504,2,31.1,9114,13,1,1222,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,90,2,624,4992,1,1,1,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,2,0,1,0,0,2,2,1,1,0,0,1,1,0,5,0.46,1,1,2.67,0,6,1.6,7.8,15.7,0,31.1,654
1,0,504,3,30.9,9056,10,1,10000,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,19,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,90,2,624,4992,1,1,1,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,2,0,1,0,0,2,2,1,1,0,0,1,1,0,5,0.46,1,1,2.67,0,5.8,1.6,7.8,15.7,0,30.9,398
1,0,504,4,32.4,9495,0.67,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,90,2,624,4992,1,2,1,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,2,0,1,0,0,2,2,1,1,0,0,1,1,0,5,0.46,1,1,2.67,0,7.3,1.6,7.8,15.7,0,32.4,407
1,0,504,5,32.6,9554,9,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,17,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,2,0,0,1,0,0,0,91,2,624,4992,1,2,1,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,2,0,1,0,0,2,2,1,1,0,0,1,1,0,5,0.46,1,1,2.67,0,7.6,1.6,7.8,15.7,0,32.6,446
1,0,504,6,30.9,9056,15,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,90,2,624,4992,1,1,1,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,2,0,1,0,0,2,2,1,1,0,0,1,1,0,5,0.46,1,1,2.67,0,5.8,1.6,7.8,15.7,0,30.9,344
1,0,504,7,30.9,9056,14,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,90,2,624,4992,1,1,1,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,2,0,1,0,0,2,2,1,1,0,0,1,1,0,5,0.46,1,1,2.67,0,5.8,1.6,7.8,15.7,0,30.9,400
1,0,504,8,30.5,8939,3,1,11457.24,0,0,0,0,0,1,1,0,1,1,0,0,1,0,0,1,0,0,1,0,0,3,17,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,5,0,0,1,0,0,0,91,2,607,4856,1,1,1,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,2,0,1,0,0,2,2,1,1,0,0,1,1,0,5,0.46,1,1,2.67,0,5.4,1.7,7.8,15.6,0,30.5,529
1,0,504,9,30.9,9056,4.5,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,3,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,5,0,0,1,0,0,0,90,2,624,4992,1,1,1,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,2,0,1,0,0,2,2,1,1,0,0,1,1,0,5,0.46,1,1,2.67,0,5.8,1.6,7.8,15.7,0,30.9,353
1,0,504,10,30.5,8939,3,1,10608,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,91,2,607,4856,1,1,1,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,2,0,1,0,0,2,2,1,1,0,0,1,1,0,5,0.46,1,1,2.67,0,5.4,1.7,7.8,15.6,0,30.5,793
1,0,504,11,32.6,9554,4,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,1,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,91,2,624,4492,1,2,1,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,2,0,1,0,0,2,2,1,1,0,0,1,1,0,5,0.46,1,1,2.67,0,7.5,1.6,7.8,15.7,0,32.6,586
1,0,504,12,30.9,9056,0.5,1,9118,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,7,7,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,90,2,624,4992,1,1,1,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,2,0,1,0,0,2,2,1,1,0,0,1,1,0,5,0.46,1,1,2.67,0,5.8,1.6,7.8,15.7,0,30.9,611
1,0,504,13,31.1,9114,2,2,19000,0,0,0,0,0,2,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,90,2,624,4992,1,1,1,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,2,0,1,0,0,2,2,1,1,0,0,1,1,0,5,0.46,1,1,2.67,0,6,1.6,7.8,15.7,0,31.1,711
1,0,504,14,32.4,9495,6.5,1,12561.48,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,3,0,0,1,0,0,0,90,2,624,4992,1,2,1,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,2,0,1,0,0,2,2,1,1,0,0,1,1,0,5,0.46,1,1,2.67,0,7.3,1.6,7.8,15.7,0,32.4,379
1,0,504,16,30.9,9056,22,1,10152,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,3,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,90,2,624,4992,1,1,1,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,2,0,1,0,0,2,2,1,1,0,0,1,1,0,5,0.46,1,1,2.67,0,5.8,1.6,7.8,15.7,0,30.9,445
1,0,504,17,31.1,9114,0.25,1,10848,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,10,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,5,0,1,0,1,90,2,624,4992,1,1,1,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,2,0,1,0,0,2,2,1,1,0,0,1,1,0,5,0.46,1,1,2.67,0,6,1.6,7.8,15.7,0,31.1,452
1,0,504,18,32.4,9495,0.25,1,10688,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,7,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,90,2,624,4992,1,2,1,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,2,0,1,0,0,2,2,1,1,0,0,1,1,0,5,0.46,1,1,2.67,0,7.3,1.6,7.8,15.7,0,32.4,539
1,1,546,1,33.3,9759,9,3,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,75,2,897,7176,2,4,1,1,2,3,1,1,0.62,2,35.17,0,0,0,0,0,1,1,4,0,0,1,0,1,0,0,2,1,2,2,0,0,1,3,0,1,0.71,2,2,2.67,0,2.5,2.7,14.8,13.3,0,33.3,495
1,1,546,2,33.5,9818,4,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,76,2,897,7176,2,4,1,1,2,3,1,1,0.62,2,35.17,0,0,0,0,0,1,1,4,0,0,1,0,1,0,0,2,1,2,2,0,0,1,3,0,1,0.71,2,2,2.67,0,2.6,2.8,14.8,13.3,0,33.5,631
1,1,546,4,47.7,13979,15,6,1450,0,1,3,1,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,75,2,1220,9760,5,2,2,1,2,3,1,1,0.62,2,51.24,0,0,0,0,0,1,1,4,0,0,1,0,0,0,0,2,1,2,2,0,0,1,3,0,1,0.71,2,2,2.67,0,3.3,4.2,22.4,17.9,0,47.7,770
1,1,546,5,34.8,10199,3,3,0,0,2,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,75,2,897,7176,2,5,1,1,2,3,1,1,0.62,2,35.17,0,0,0,0,0,1,1,4,0,0,1,0,1,0,0,2,1,2,2,0,0,1,3,0,1,0.71,2,2,2.67,0,4.1,2.7,14.8,13.3,0,34.8,713
1,1,546,6,34.8,10199,0,3,0,1,0,0,0,2,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,75,2,897,7176,2,5,1,1,2,3,1,1,0.62,2,35.17,0,0,0,0,0,1,1,4,0,0,1,0,1,0,0,2,1,2,2,0,0,1,3,0,1,0.71,2,2,2.67,0,4.1,2.7,14.8,13.3,0,34.8,420
1,1,546,7,33.5,9818,4.5,2,0,0,0,0,0,2,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,14,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,76,2,897,7176,2,4,1,1,2,3,1,1,0.62,2,35.17,0,0,0,0,0,1,1,4,0,0,1,0,1,0,0,2,1,2,2,0,0,1,3,0,1,0.71,2,2,2.67,0,2.6,2.8,14.8,13.3,0,33.5,660
1,1,546,8,39.1,11459,0.167,5,0,1,2,0,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,6,4,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,78,2,985,7880,3,4,1,1,2,3,1,1,0.62,2,41.37,0,0,0,0,0,1,1,4,0,0,1,0,1,0,0,2,1,2,2,0,0,1,3,0,1,0.71,2,2,2.67,0,3.9,3,17.4,14.7,0,39.1,389
1,1,546,9,33.3,9759,2,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,75,2,897,7176,2,4,1,1,2,3,1,1,0.62,2,35.17,0,0,0,0,0,1,1,4,0,0,1,0,1,0,0,2,1,2,2,0,0,1,3,0,1,0.71,2,2,2.67,0,2.5,2.7,14.8,13.3,0,33.3,381
1,1,546,10,47.4,13892,1.33,5,0,1,1,1,0,2,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,15,6,1,0,0,0,0,0,1,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,75,2,1220,9760,5,2,2,1,2,3,1,1,0.62,2,51.24,0,0,0,0,0,1,1,4,0,0,1,0,0,0,0,2,1,2,2,0,0,1,3,0,1,0.71,2,2,2.67,0,3.3,4.2,22.4,17.9,0,47.4,1093
1,1,546,11,29.8,8733,3.5,2,0,0,0,0,0,2,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,3,0,0,1,0,0,0,0,0,1,1,0,1,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,76,2,670,5360,1,2,1,1,2,3,1,1,0.62,2,28.14,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,2,1,2,2,0,0,1,3,0,1,0.71,2,2,2.67,0,4.6,1.7,12.3,11.2,0,29.8,345
1,1,546,12,49.2,14419,7,5,10000,0,3,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,1,1,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,77,2,1220,9760,5,2,1,1,2,3,1,1,0.62,2,51.24,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,2,1,2,2,0,0,1,3,0,1,0.71,2,2,2.67,0,5.9,3,22.4,17.9,0,49.2,773
1,1,546,14,33.3,9759,5,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,4,75,2,897,7176,2,4,1,1,2,3,1,1,0.62,2,35.17,0,0,0,0,0,1,1,4,0,0,1,0,1,0,0,2,1,2,2,0,0,1,3,0,1,0.71,2,2,2.67,0,2.5,2.7,14.8,13.3,0,33.3,402
1,1,546,15,39.3,11518,3,1,54,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,79,2,985,7880,3,4,1,1,2,3,1,1,0.62,2,41.37,0,0,0,0,0,1,1,4,0,0,1,0,1,0,0,2,1,2,2,0,0,1,3,0,1,0.71,2,2,2.67,0,4,3.2,17.4,14.7,0,39.3,608
1,1,546,16,39.3,11518,2.75,3,0,0,0,2,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,8,7,0,0,1,0,0,1,0,0,1,1,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,79,2,985,7880,3,4,1,1,2,3,1,1,0.62,2,41.37,0,0,0,0,0,1,1,4,0,0,1,0,1,0,0,2,1,2,2,0,0,1,3,0,1,0.71,2,2,2.67,0,4,3.2,17.4,14.7,0,39.3,570
1,1,546,17,39.3,11518,2,5,400,3,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,1,0,1,0,0,79,2,985,7880,3,4,1,1,2,3,1,1,0.62,2,41.37,0,0,0,0,0,1,1,4,0,0,1,0,1,0,0,2,1,2,2,0,0,1,3,0,1,0.71,2,2,2.67,0,4,3.2,17.4,14.7,0,39.3,553
1,1,546,18,39.1,11459,1,3,300,0,0,1,1,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,1,1,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,78,2,985,7880,3,4,1,1,2,3,1,1,0.62,2,41.37,0,0,0,0,0,1,1,4,0,0,1,0,1,0,0,2,1,2,2,0,0,1,3,0,1,0.71,2,2,2.67,0,4,3,17.4,14.7,0,39.1,597
1,1,546,19,35,10257,2,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,76,2,897,7176,2,5,1,1,2,3,1,1,0.62,2,35.17,0,0,0,0,0,1,1,4,0,0,1,0,1,0,0,2,1,2,2,0,0,1,3,0,1,0.71,2,2,2.67,0,4.1,2.8,14.8,13.3,0,35,559
1,1,546,20,39.3,11518,0,3,0,0,1,1,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,79,2,985,7880,3,4,1,1,2,3,1,1,0.62,2,41.37,0,0,0,0,0,1,1,4,0,0,1,0,1,0,0,2,1,2,2,0,0,1,3,0,1,0.71,2,2,2.67,0,4,3.2,17.4,14.7,0,39.3,496
1,1,546,21,28.2,8265,6,1,24270.48,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,78,2,670,5360,1,2,2,1,2,3,1,1,0.62,2,28.14,0,0,0,0,0,1,1,4,0,0,1,0,0,0,0,2,1,2,2,0,0,1,3,0,1,0.71,2,2,2.67,0,2.3,2.4,12.3,11.2,0,28.2,430
1,1,546,22,39.1,11459,3,3,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,78,2,985,7880,3,4,1,1,2,3,1,1,0.62,2,41.37,0,0,0,0,0,1,1,4,0,0,1,0,1,0,0,2,1,2,2,0,0,1,3,0,1,0.71,2,2,2.67,0,3.9,3,17.4,14.7,0,39.1,370
1,1,546,23,28.2,8265,3,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,78,2,670,5360,1,1,2,1,2,3,1,1,0.62,2,28.14,0,0,0,0,0,1,1,4,0,0,1,0,0,0,0,2,1,2,2,0,0,1,3,0,1,0.71,2,2,2.67,0,2.3,2.4,12.3,11.2,0,28.2,209
0,0,590,9,4.9,1436,0.917,1,15840,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,3,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,17,2,685,6507,1,1,1,1,2,3,1,2,0.92,2,0,3,0,0,32,0,1,1,0,1,4,3,0,1,1,1,2,1,1,1,0,0,1,3,2,3,0.82,2,2,3.01,0,1.4,1.9,1,12,-11.4,4.9,278
0,0,590,8,4.7,1377,1,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,16,2,685,6508,1,1,1,1,2,3,1,2,0.92,2,0,3,0,0,32,0,1,1,0,1,4,3,0,1,1,1,2,1,1,1,0,0,1,3,2,3,0.82,2,2,3.01,0,1.3,1.8,1,12,-11.4,4.7,312
0,0,590,11,26.8,7854,11.5,2,16800,0,0,0,0,0,2,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,66,2,900,8100,2,2,1,1,2,3,1,2,0.91,2,0,3,0,0,32,0,1,1,0,0,0,2,0,1,1,1,2,1,2,2,0,0,1,3,2,3,0.82,2,2,3.01,0,0.4,2.1,9.4,14.9,0,26.8,706
0,0,590,16,22.5,6594,0.583,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,1,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,1,1,0,0,0,69,2,678,6102,1,1,1,1,2,3,1,2,0.92,2,0,3,0,0,32,0,1,1,0,0,0,2,0,1,1,1,2,1,2,2,0,0,1,3,2,3,0.82,2,2,3.01,0,0.2,1.7,7.3,13.3,0,22.5,863
0,0,590,20,4.5,1319,1.083,1,25000,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,1,0,1,0,0,15,2,705,6345,1,2,1,1,2,3,1,2,0.92,2,0,3,0,0,32,0,1,1,0,1,4,3,0,1,1,1,2,1,1,1,0,0,1,3,2,3,0.82,2,2,3.01,0,1.9,1.9,0,12.1,-11.4,4.5,374
