new_or_ren,senior_or_non_senior,Avg_Elec_Dev,surv_,Est_Ann_MMBtu,Est_Ann_Kwh,Yrs_in_Un,Ppl_in_Un,Ann_Income,Under_5,five_to_9,ten_to_19,tweenty_to_29,thirty_to_59,sixty_and_over,W_more_comf,W_same,W_less_comf,S_more_comf,S_same,S_less_comf,U_more_affor,U_same,U_less_affor,H_more_affor,H_same,H_less_affor,more_sat,same,less_sat,Affor_qual,Sat_qual,S_below_68,S_68-72,S_72-75,S_above_75,W_below_68,W_68-72,W_72-75,W_above_75,fall_window,winter_window,spring_window,summer_window,space_heater_comfort,fan_comfort,dry_pref,medium_pref,humid_pref,short_showers,medium_showers,long_showers,yes_dishwasher,no_hand-wash all,combination_wash,yes_wd,hang_dry_most_clothes_wd,not_in_unit_wd,low_wcomf,medium_wc,high_wc,low_sc,medium_sc,high_sc,low_comfort_sw_qual,Edu_on_systems,Edu_qual,never_noise_dist,sometimes_noise_dist,frequently_noise_dist,noise_elaborate_qual,HERS,PoC,CA,CV,NoB,H_type,foundat,HP_fuel,HP_HSPF,HP_SEER,WH_type,WH_fuel,WH_EF,WH_size,D_leak,V_type,V_exhaust,V_supply,V_balanced,V_air_cycler,P_heat,P_cool,C_R,S_attic,S_attic_R,AG_R-value,F_wall,S,S_edge_R,S_under_R,W_U,W_SHGC,IH_ACH,IC_ACH,IH_CFM,IC_CFM,I_method,Int_light,Ext_light,Ref,DW_EF,RO_fuel,D_fuel,D_EF,CF,est_H,est_C,est_HW,est_L/A,est_P,est_total,Avg_Elec_Un_kWh
0,0,590,2,21.6,6330,1,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,75,2,595,5355,1,1,1,1,2,3,1,2,0.92,2,0,3,0,0,32,0,1,1,0,0,0,2,0,1,1,1,2,1,2,2,0,0,1,3,2,3,0.82,2,2,3.01,0,0,1.7,7.3,12.6,0,21.6,435
0,0,590,13,21.6,6330,0.5,1,13284,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,75,2,595,5355,1,1,1,1,2,3,1,2,0.92,2,0,3,0,0,32,0,1,1,0,0,0,2,0,1,1,1,2,1,2,2,0,0,1,3,2,3,0.82,2,2,3.01,0,0,1.7,7.3,12.6,0,21.6,749
0,0,590,5,21.6,6330,0.833,1,15264,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,1,0,1,0,0,75,2,595,5355,1,1,1,1,2,3,1,2,0.92,2,0,3,0,0,32,0,1,1,0,0,0,2,0,1,1,1,2,1,2,2,0,0,1,3,2,3,0.82,2,2,3.01,0,0,1.7,7.3,12.6,0,21.6,479
0,0,590,6,21.6,6330,0.667,1,13000,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,2,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,75,2,595,5355,1,1,1,1,2,3,1,2,0.92,2,0,3,0,0,32,0,1,1,0,0,0,2,0,1,1,1,2,1,2,2,0,0,1,3,2,3,0.82,2,2,3.01,0,0,1.7,7.3,12.6,0,21.6,431
0,0,590,19,22.3,6535,0.5,1,18000,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,3,0,0,0,1,0,0,0,1,0,1,1,1,1,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,71,2,595,5355,1,1,1,1,2,3,1,2,0.92,2,0,3,0,0,32,0,1,1,0,0,0,2,0,1,1,1,2,1,2,2,0,0,1,3,2,3,0.82,2,2,3.01,0,0.4,1.7,7.3,12.9,0,22.3,559
0,0,590,15,26.5,7766,0.833,2,0,0,0,0,0,0,2,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,67,2,900,8100,2,2,2,1,2,3,1,2,0.91,2,0,3,0,0,32,0,1,1,0,0,0,2,0,0,0,0,2,1,2,2,0,0,1,3,2,3,0.82,2,2,3.01,0,0,2.2,9.4,14.9,0,26.5,791
0,0,590,14,22.4,6565,0.5,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,72,2,738,6642,1,1,2,1,2,3,1,2,0.92,2,0,3,0,0,32,0,1,1,0,0,0,2,0,0,0,0,2,1,2,2,0,0,1,3,2,3,0.82,2,2,3.01,0,0,1.9,7.3,13.2,0,22.4,493
0,0,590,17,22.4,6565,0.667,2,26000,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,4,4,0,0,1,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,71,2,678,6102,1,1,2,1,2,3,1,2,0.92,2,0,3,0,0,32,0,1,1,0,0,0,2,0,0,0,0,2,1,2,2,0,0,1,3,2,3,0.82,2,2,3.01,0,0,1.8,7.3,13.3,0,22.4,589
0,0,590,12,26.4,7737,0.833,1,9936,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,71,2,898,8082,2,1,2,1,2,3,1,2,0.91,2,0,3,0,0,32,0,1,1,0,0,0,2,0,0,0,0,2,1,2,2,0,0,1,3,2,3,0.82,2,2,3.01,0,0,2.2,9.4,14.9,0,26.4,563
0,0,590,3,22.1,6477,0.25,2,1440,0,0,0,0,0,2,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,10,4,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,1,1,0,0,0,72,2,694,6246,1,1,2,1,2,3,1,2,0.92,2,0,3,0,0,32,0,1,1,0,0,0,2,0,0,0,0,2,1,2,2,0,0,1,3,2,3,0.82,2,2,3.01,0,0,1.8,7.3,13,0,22.1,777
0,0,590,10,21.7,6360,0.75,1,12500,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,10,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,6,0,1,0,0,76,2,595,5355,1,1,2,1,2,3,1,2,0.92,2,0,3,0,0,32,0,1,1,0,0,0,2,0,0,0,0,2,1,2,2,0,0,1,3,2,3,0.82,2,2,3.01,0,0,1.8,7.3,12.6,0,21.7,418
0,0,590,21,22.2,6506,0.5,1,2200,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,2,0,0,0,1,0,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,69,2,694,6246,1,1,2,1,2,3,1,2,0.92,2,0,3,0,0,32,0,1,1,0,0,0,2,0,0,0,0,2,1,2,2,0,0,1,3,2,3,0.82,2,2,3.01,0,0,1.9,7.3,13,0,22.2,519
0,0,590,4,26.5,7766,0.75,2,215000,0,0,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,1,1,1,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,68,2,898,7184,2,2,2,1,2,3,1,2,0.91,2,0,3,0,0,32,0,1,1,0,0,0,2,0,0,0,0,2,1,2,2,0,0,1,3,2,3,0.82,2,2,3.01,0,0,2.2,9.4,14.9,0,26.5,633
0,0,590,7,21.7,6360,0.75,1,1543,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,73,2,595,5355,1,1,2,1,2,3,1,2,0.92,2,0,3,0,0,32,0,1,1,0,0,0,2,0,0,0,0,2,1,2,2,0,0,1,3,2,3,0.82,2,2,3.01,0,0,1.8,7.3,12.6,0,21.7,403
0,0,590,23,21.7,6360,0.667,2,1065,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,4,6,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,73,2,595,5355,1,1,2,1,2,3,1,2,0.92,2,0,3,0,0,32,0,1,1,0,0,0,2,0,0,0,0,2,1,2,2,0,0,1,3,2,3,0.82,2,2,3.01,0,0,1.8,7.3,12.6,0,21.7,851
0,0,590,18,26.6,7796,0.5,2,21000,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,10,7,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,66,2,912,7296,2,2,2,1,2,3,1,2,0.91,2,0,3,0,0,32,0,1,1,0,0,0,2,0,0,0,0,2,1,2,2,0,0,1,3,2,3,0.82,2,2,3.01,0,0,2.3,9.4,14.9,0,26.6,660
0,0,590,22,21.7,6360,0.75,1,20000,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,5,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,71,2,595,4760,1,2,2,1,2,3,1,2,0.92,2,0,3,0,0,32,0,1,1,0,0,0,2,0,0,0,0,2,1,2,2,0,0,1,3,2,3,0.82,2,2,3.01,0,0,1.9,7.3,12.6,0,21.7,522
1,1,534,1,32.9,9642.003,5,1,14131,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,12,1,0,0,0,0,0,1,0,0,0,1,1,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,68,2,910,7280,2,4,1,1,2,3,3,1,0.84,0,19.11,0,0,0,0,0,0,0,4,0,0,2,0,1,0,0,2,1,3,3,0,0,1,3,0,3,0.71,1,1,2.67,0,4,2.5,10.9,15.4,0,32.9,399
1,1,534,2,32.9,9642.003,3,5,0,1,1,2,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,68,2,910,7280,2,4,1,1,2,3,3,1,0.84,0,19.11,0,0,0,0,0,0,0,4,0,0,2,0,1,0,0,2,1,3,3,0,0,1,3,0,3,0.71,1,1,2.67,0,4,2.5,10.9,15.4,0,32.9,547
1,1,534,3,32.9,9642.003,0.833,2,11,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,3,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,68,2,910,7280,2,4,1,1,2,3,3,1,0.84,0,19.11,0,0,0,0,0,0,0,4,0,0,2,0,1,0,0,2,1,3,3,0,0,1,3,0,3,0.71,1,1,2.67,0,4,2.5,10.9,15.4,0,32.9,301
1,1,534,4,27.3,8000.811,0.333,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,68,2,724,5792,1,4,1,1,2,3,3,1,0.84,0,15.2,0,0,0,0,0,0,0,4,0,0,2,0,1,0,0,2,1,3,3,0,0,1,3,0,3,0.71,1,1,2.67,0,3.5,2,8.4,13.4,0,27.3,440
1,1,534,5,40.4,11840.028,0.833,3,20820,0,2,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,5,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,69,2,1059,8472,3,5,1,1,2,3,3,1,0.84,0,22.24,0,0,0,0,0,0,0,4,0,0,2,0,1,0,0,2,1,3,3,0,0,1,3,0,3,0.71,1,1,2.67,0,6.8,2.9,13.5,17.3,0,40.4,848
1,1,534,6,40.4,11840.028,0.5,5,1400,2,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,5,5,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,69,2,1059,8472,3,5,1,1,2,3,3,1,0.84,0,22.24,0,0,0,0,0,0,0,4,0,0,2,0,1,0,0,2,1,3,3,0,0,1,3,0,3,0.71,1,1,2.67,0,6.8,2.9,13.5,17.3,0,40.4,675
1,1,534,7,27.3,8000.811,2,1,12552,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,1,0,1,0,0,68,2,724,5792,1,4,1,1,2,3,3,1,0.84,0,15.2,0,0,0,0,0,0,0,4,0,0,2,0,1,0,0,2,1,3,3,0,0,1,3,0,3,0.71,1,1,2.67,0,3.5,2,8.4,13.4,0,27.3,230
1,1,534,8,32.9,9642.003,1,3,6180,0,0,1,0,2,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,68,2,910,7280,2,4,1,1,2,3,3,1,0.84,0,19.11,0,0,0,0,0,0,0,4,0,0,2,0,1,0,0,2,1,3,3,0,0,1,3,0,3,0.71,1,1,2.67,0,4,2.5,10.9,15.4,0,32.9,553
1,1,534,9,27.3,8000.811,1,2,1420,0,2,2,1,1,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,16,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,68,2,724,5792,1,4,1,1,2,3,3,1,0.84,0,15.2,0,0,0,0,0,0,0,4,0,0,2,0,1,0,0,2,1,3,3,0,0,1,3,0,3,0.71,1,1,2.67,0,3.5,2,8.4,13.4,0,27.3,707
1,1,534,10,41,12015.87,3,4,4584,0,3,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,67,2,1389,11112,3,4,1,1,2,3,3,1,0.84,0,29.17,0,0,0,0,0,0,0,4,0,0,2,0,1,0,0,2,1,3,3,0,0,1,3,0,3,0.71,1,1,2.67,0,5.7,3.1,13.5,18.8,0,41,618
1,1,534,11,32.9,9642.003,5,1,14000,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,12,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,68,2,910,7280,2,4,1,1,2,3,3,1,0.84,0,19.11,0,0,0,0,0,0,0,4,0,0,2,0,1,0,0,2,1,3,3,0,0,1,3,0,3,0.71,1,1,2.67,0,4,2.5,10.9,15.4,0,32.9,282
1,1,534,12,32.9,9642.003,4,6,0,0,1,2,0,3,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,68,2,910,7280,2,4,1,1,2,3,3,1,0.84,0,19.11,0,0,0,0,0,0,0,4,0,0,2,0,1,0,0,2,1,3,3,0,0,1,3,0,3,0.71,1,1,2.67,0,4,2.5,10.9,15.4,0,32.9,1276
1,1,534,13,32.9,9642.003,0.25,3,19200,0,1,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,68,2,910,7280,2,4,1,1,2,3,3,1,0.84,0,19.11,0,0,0,0,0,0,0,4,0,0,2,0,1,0,0,2,1,3,3,0,0,1,3,0,3,0.71,1,1,2.67,0,4,2.5,10.9,15.4,0,32.9,422
1,1,534,14,42.1,12338.247,3,4,12000,0,0,3,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,9,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,66,2,1389,11112,3,5,1,1,2,3,3,1,0.84,0,29.17,0,0,0,0,0,0,0,4,0,0,2,0,1,0,0,2,1,3,3,0,0,1,3,0,3,0.71,1,1,2.67,0,6.7,3.2,13.5,18.8,0,42.1,509
1,1,534,15,32.9,9642.003,4,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1,1,1,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,68,2,910,7280,2,4,1,1,2,3,3,1,0.84,0,19.11,0,0,0,0,0,0,0,4,0,0,2,0,1,0,0,2,1,3,3,0,0,1,3,0,3,0.71,1,1,2.67,0,4,2.5,10.9,15.4,0,32.9,376
1,1,534,16,40.9,11986.563,0,2,732,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,67,2,1389,11112,3,4,1,1,2,3,3,1,0.84,0,29.17,0,0,0,0,0,0,0,4,0,0,2,0,1,0,0,2,1,3,3,0,0,1,3,0,3,0.71,1,1,2.67,0,5.6,3.2,13.5,18.8,0,40.9,481
1,1,534,17,32.9,9642.003,4.833,2,2988,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,1,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,68,2,910,7280,2,4,1,1,2,3,3,1,0.84,0,19.11,0,0,0,0,0,0,0,4,0,0,2,0,1,0,0,2,1,3,3,0,0,1,3,0,3,0.71,1,1,2.67,0,4,2.5,10.9,15.4,0,32.9,299
1,1,534,19,32.9,9642.003,1,2,7410,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,1,13,0,1,0,0,1,0,0,0,1,1,1,1,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,68,2,910,7280,2,4,1,1,2,3,3,1,0.84,0,19.11,0,0,0,0,0,0,0,4,0,0,2,0,1,0,0,2,1,3,3,0,0,1,3,0,3,0.71,1,1,2.67,0,4,2.5,10.9,15.4,0,32.9,465
1,1,534,20,40.4,11840.028,3.5,3,1600,0,0,1,0,1,1,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,1,1,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,69,2,1059,8472,3,5,1,1,2,3,3,1,0.84,0,22.24,0,0,0,0,0,0,0,4,0,0,2,0,1,0,0,2,1,3,3,0,0,1,3,0,3,0.71,1,1,2.67,0,6.8,2.9,13.5,17.3,0,40.4,923
1,1,534,21,42.2,12367.554,2,3,9000,1,0,0,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,5,0,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,66,2,1389,11112,3,5,1,1,2,3,3,1,0.84,0,29.17,0,0,0,0,0,0,0,4,0,0,2,0,1,0,0,2,1,3,3,0,0,1,3,0,3,0.71,1,1,2.67,0,6.8,3.2,13.5,18.8,0,42.2,566
1,1,534,22,27.4,8030.118,20,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,68,2,724,5792,1,4,1,1,2,3,3,1,0.84,0,15.2,0,0,0,0,0,0,0,4,0,0,2,0,1,0,0,2,1,3,3,0,0,1,3,0,3,0.71,1,1,2.67,0,3.5,2,8.4,13.4,0,27.4,366
1,1,534,23,27.4,8030.118,2.25,1,444,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,1,18,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,68,2,724,5792,1,4,1,1,2,3,3,1,0.84,0,15.2,0,0,0,0,0,0,0,4,0,0,2,0,1,0,0,2,1,3,3,0,0,1,3,0,3,0.71,1,1,2.67,0,3.5,2,8.4,13.4,0,27.4,58
1,1,534,25,46.9,13744.983,4,3,0,1,0,0,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,66,2,1774,14192,4,4,1,1,2,3,3,1,0.84,0,37.25,0,0,0,0,0,0,0,4,0,0,2,0,1,0,0,2,1,3,3,0,0,1,3,0,3,0.71,1,1,2.67,0,5.8,3.4,16,21.7,0,46.9,531
1,1,534,27,46.9,13744.983,4,4,1200,1,0,0,1,1,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,4,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,66,2,1774,14192,4,4,1,1,2,3,3,1,0.84,0,37.25,0,0,0,0,0,0,0,4,0,0,2,0,1,0,0,2,1,3,3,0,0,1,3,0,3,0.71,1,1,2.67,0,5.8,3.4,16,21.7,0,46.9,902
1,1,534,28,32.9,9642.003,5,1,9084,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,15,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,68,2,910,7280,2,4,1,1,2,3,3,1,0.84,0,19.11,0,0,0,0,0,0,0,4,0,0,2,0,1,0,0,2,1,3,3,0,0,1,3,0,3,0.71,1,1,2.67,0,4,2.5,10.9,15.4,0,32.9,307
1,1,534,29,32.2,9436.854,4.583,2,9912,0,0,0,0,1,1,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,71,2,868,6944,2,1,1,1,2,3,3,1,0.84,0,18.23,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,2,1,3,3,0,0,1,3,0,3,0.71,1,1,2.67,0,3.5,2.5,10.9,15.2,0,32.2,743
1,1,534,32,32.1,9407.547,0.167,2,8880,0,0,0,0,2,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,9,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,71,2,868,6944,2,1,1,1,2,3,3,1,0.84,0,18.23,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,2,1,3,3,0,0,1,3,0,3,0.71,1,1,2.67,0,3.3,2.6,10.9,15.2,0,32.1,666
1,1,534,33,40.4,11840.028,0.583,3,0,0,0,1,0,2,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,69,2,1059,8472,3,5,1,1,2,3,3,1,0.84,0,22.24,0,0,0,0,0,0,0,4,0,0,2,0,1,0,0,2,1,3,3,0,0,1,3,0,3,0.71,1,1,2.67,0,6.8,2.9,13.5,17.3,0,40.4,609
